"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","water_date","PRCP","SNOW"
"1146","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-01-26,2011-01-26,0.01,0
"1147","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-01-27,2011-01-27,0,0
"1148","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-01-28,2011-01-28,0.01,0
"1149","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-01-29,2011-01-29,0.06,0
"1150","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-01-30,2011-01-30,0.01,0
"1151","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-01-31,2011-01-31,0,NA
"1152","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-01,2011-02-01,0.01,0
"1153","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-02,2011-02-02,0,0
"1154","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-03,2011-02-03,0,0
"1155","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-04,2011-02-04,0,0
"1156","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-05,2011-02-05,0.11,0
"1157","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-06,2011-02-06,0.06,0
"1158","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-07,2011-02-07,0.29,0
"1159","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-08,2011-02-08,0.19,0
"1160","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-09,2011-02-09,0.07,0
"1161","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-10,2011-02-10,0.02,0
"1162","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-11,2011-02-11,0.01,0
"1163","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-12,2011-02-12,0,0
"1164","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-13,2011-02-13,0.54,0
"1165","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-14,2011-02-14,0.14,0
"1166","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-15,2011-02-15,1.27,0
"1167","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-16,2011-02-16,0.56,0
"1168","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-17,2011-02-17,0.35,0
"1169","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-18,2011-02-18,0.14,0
"1170","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-19,2011-02-19,0.41,0
"1171","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-20,2011-02-20,0.02,0
"1172","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-21,2011-02-21,0.19,0
"1173","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-22,2011-02-22,0.08,0
"1174","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-23,2011-02-23,0.15,0
"1175","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-24,2011-02-24,0.14,0
"1176","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-25,2011-02-25,0.14,0
"1177","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-26,2011-02-26,0,0
"1178","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-27,2011-02-27,0.03,0
"1179","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-02-28,2011-02-28,0.55,0
"1180","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-01,2011-03-01,1.73,0
"1181","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-02,2011-03-02,0.35,0
"1182","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-03,2011-03-03,0.39,0
"1183","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-04,2011-03-04,0.07,0
"1184","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-05,2011-03-05,0.87,0
"1185","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-06,2011-03-06,0.01,0
"1186","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-07,2011-03-07,0.07,0
"1187","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-08,2011-03-08,0.97,0
"1188","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-09,2011-03-09,0.34,0
"1189","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-10,2011-03-10,1.03,0
"1190","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-11,2011-03-11,0.2,0
"1191","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-12,2011-03-12,0.04,0
"1192","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-13,2011-03-13,0.73,0
"1193","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-14,2011-03-14,0.85,0
"1194","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-15,2011-03-15,0.41,0
"1195","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-16,2011-03-16,1.05,0
"1196","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-17,2011-03-17,0.48,0
"1197","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-18,2011-03-18,0.37,0
"1198","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-19,2011-03-19,0.15,0
"1199","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-20,2011-03-20,0.14,0
"1200","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-21,2011-03-21,0.43,0
"1201","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-22,2011-03-22,0.07,0
"1202","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-23,2011-03-23,0.01,0
"1203","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-24,2011-03-24,0.25,0
"1204","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-25,2011-03-25,0.42,0
"1205","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-26,2011-03-26,0.54,0
"1206","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-27,2011-03-27,0.78,0
"1207","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-28,2011-03-28,0.32,0
"1208","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-29,2011-03-29,0.44,0
"1209","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-30,2011-03-30,1.24,0
"1210","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-03-31,2011-03-31,0.26,0
"1211","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-01,2011-04-01,0.05,0
"1212","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-02,2011-04-02,0.44,0
"1213","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-03,2011-04-03,0.05,0
"1214","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-04,2011-04-04,0.05,0
"1215","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-05,2011-04-05,0.89,0
"1216","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-06,2011-04-06,0.35,0
"1217","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-07,2011-04-07,0.25,0
"1218","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-08,2011-04-08,0,0
"1219","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-09,2011-04-09,0,0
"1220","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-10,2011-04-10,0.03,0
"1221","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-11,2011-04-11,0.43,0
"1222","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-12,2011-04-12,0.02,0
"1223","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-13,2011-04-13,0.29,0
"1224","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-14,2011-04-14,0.73,0
"1225","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-15,2011-04-15,0.41,0
"1226","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-16,2011-04-16,0.68,0
"1227","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-17,2011-04-17,0.4,0
"1228","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-18,2011-04-18,0,0
"1229","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-19,2011-04-19,0,0
"1230","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-20,2011-04-20,0,0
"1231","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-21,2011-04-21,0.02,0
"1232","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-22,2011-04-22,0.01,0
"1233","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-23,2011-04-23,0,0
"1234","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-24,2011-04-24,0.15,0
"1235","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-25,2011-04-25,0.81,0
"1236","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-26,2011-04-26,0.38,0
"1237","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-27,2011-04-27,0.15,0
"1238","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-28,2011-04-28,0.09,0
"1239","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-29,2011-04-29,0.38,0
"1240","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-04-30,2011-04-30,0.1,0
"1241","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-01,2011-05-01,0,0
"1242","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-02,2011-05-02,0,0
"1243","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-03,2011-05-03,0.09,0
"1244","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-04,2011-05-04,0.01,0
"1245","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-05,2011-05-05,0.01,0
"1246","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-06,2011-05-06,0,0
"1247","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-07,2011-05-07,0.3,0
"1248","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-08,2011-05-08,0.22,0
"1249","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-09,2011-05-09,0.09,0
"1250","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-10,2011-05-10,0.01,0
"1251","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-11,2011-05-11,0,0
"1252","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-12,2011-05-12,0.47,0
"1253","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-13,2011-05-13,0.02,0
"1254","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-14,2011-05-14,0.11,0
"1255","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-15,2011-05-15,0.13,0
"1256","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-16,2011-05-16,0.06,0
"1257","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-17,2011-05-17,0.03,0
"1258","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-18,2011-05-18,0.03,0
"1259","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-19,2011-05-19,0,0
"1260","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-20,2011-05-20,0,0
"1261","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-21,2011-05-21,0.02,0
"1262","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-22,2011-05-22,0,0
"1263","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-23,2011-05-23,0.04,0
"1264","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-24,2011-05-24,0,0
"1265","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-25,2011-05-25,0.36,0
"1266","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-26,2011-05-26,0.29,0
"1267","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-27,2011-05-27,1.21,0
"1268","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-28,2011-05-28,0.38,0
"1269","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-29,2011-05-29,0.16,0
"1270","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-30,2011-05-30,0.1,0
"1271","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-05-31,2011-05-31,0.19,0
"1272","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-01,2011-06-01,0.05,0
"1273","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-02,2011-06-02,0.17,0
"1274","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-03,2011-06-03,0.03,0
"1275","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-04,2011-06-04,0,0
"1276","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-05,2011-06-05,0,0
"1277","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-06,2011-06-06,0.02,0
"1278","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-07,2011-06-07,0.09,0
"1279","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-08,2011-06-08,0.04,0
"1280","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-09,2011-06-09,0.03,0
"1281","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-10,2011-06-10,0,0
"1282","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-11,2011-06-11,0,0
"1283","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-12,2011-06-12,0,0
"1284","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-13,2011-06-13,0.43,0
"1285","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-14,2011-06-14,0.02,0
"1286","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-15,2011-06-15,0,0
"1287","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-16,2011-06-16,0,0
"1288","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-17,2011-06-17,0,0
"1289","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-18,2011-06-18,0.02,0
"1290","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-19,2011-06-19,0.19,0
"1291","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-20,2011-06-20,0.05,0
"1292","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-21,2011-06-21,0.01,0
"1293","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-22,2011-06-22,0,0
"1294","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-23,2011-06-23,0,0
"1295","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-24,2011-06-24,0,0
"1296","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-25,2011-06-25,0,0
"1297","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-26,2011-06-26,0,0
"1298","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-27,2011-06-27,0,0
"1299","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-28,2011-06-28,1,0
"1300","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-29,2011-06-29,0.03,0
"1301","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-06-30,2011-06-30,0.15,0
"1302","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-01,2011-07-01,0.02,0
"1303","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-02,2011-07-02,0,0
"1304","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-03,2011-07-03,0,0
"1305","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-04,2011-07-04,0,0
"1306","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-05,2011-07-05,0,0
"1307","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-06,2011-07-06,0,0
"1308","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-07,2011-07-07,0,0
"1309","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-08,2011-07-08,0,0
"1310","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-09,2011-07-09,0,0
"1311","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-10,2011-07-10,0,0
"1312","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-11,2011-07-11,0,0
"1313","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-12,2011-07-12,0.16,0
"1314","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-13,2011-07-13,0.08,0
"1315","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-14,2011-07-14,0.06,0
"1316","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-15,2011-07-15,0.02,0
"1317","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-16,2011-07-16,0.33,0
"1318","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-17,2011-07-17,0.04,0
"1319","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-18,2011-07-18,0.02,0
"1320","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-19,2011-07-19,0.01,0
"1321","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-20,2011-07-20,0,0
"1322","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-21,2011-07-21,0,0
"1323","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-22,2011-07-22,0,0
"1324","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-23,2011-07-23,0,0
"1325","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-24,2011-07-24,0,0
"1326","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-25,2011-07-25,0.02,0
"1327","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-26,2011-07-26,0.01,0
"1328","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-27,2011-07-27,0,0
"1329","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-28,2011-07-28,0,0
"1330","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-29,2011-07-29,0,0
"1331","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-30,2011-07-30,0,0
"1332","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-07-31,2011-07-31,0,0
"1333","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-01,2011-08-01,0,0
"1334","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-02,2011-08-02,0,0
"1335","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-03,2011-08-03,0,0
"1336","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-04,2011-08-04,0,0
"1337","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-05,2011-08-05,0,0
"1338","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-06,2011-08-06,0,0
"1339","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-07,2011-08-07,0,0
"1340","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-08,2011-08-08,0,0
"1341","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-09,2011-08-09,0,0
"1342","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-10,2011-08-10,0,0
"1343","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-11,2011-08-11,0,0
"1344","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-12,2011-08-12,0,0
"1345","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-13,2011-08-13,0,0
"1346","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-14,2011-08-14,0,0
"1347","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-15,2011-08-15,0,0
"1348","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-16,2011-08-16,0,0
"1349","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-17,2011-08-17,0,0
"1350","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-18,2011-08-18,0,0
"1351","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-19,2011-08-19,0,0
"1352","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-20,2011-08-20,0,0
"1353","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-21,2011-08-21,0.01,0
"1354","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-22,2011-08-22,0.04,0
"1355","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-23,2011-08-23,0,0
"1356","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-24,2011-08-24,0,0
"1357","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-25,2011-08-25,0,0
"1358","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-26,2011-08-26,0,0
"1359","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-08-27,2011-08-27,0,0
"1360","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-09-01,2011-09-01,0,0
"1361","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-09-02,2011-09-02,0,0
"1362","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2011-09-03,2011-09-03,0,0
